"filename", "language", "JSON", "PHP", "Markdown", "JavaScript", "XML", "CSS", "comment", "blank", "total"
"c:\Users\ASUS\Desktop\Source\README.md", "Markdown", 0, 0, 45, 0, 0, 0, 0, 22, 67
"c:\Users\ASUS\Desktop\Source\app\Console\Kernel.php", "PHP", 0, 15, 0, 0, 0, 0, 7, 6, 28
"c:\Users\ASUS\Desktop\Source\app\Exceptions\Handler.php", "PHP", 0, 17, 0, 0, 0, 0, 9, 5, 31
"c:\Users\ASUS\Desktop\Source\app\Http\Controllers\AuthController.php", "PHP", 0, 29, 0, 0, 0, 0, 11, 6, 46
"c:\Users\ASUS\Desktop\Source\app\Http\Controllers\ColorSchemeController.php", "PHP", 0, 14, 0, 0, 0, 0, 5, 5, 24
"c:\Users\ASUS\Desktop\Source\app\Http\Controllers\Controller.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 4, 13
"c:\Users\ASUS\Desktop\Source\app\Http\Controllers\DarkModeController.php", "PHP", 0, 13, 0, 0, 0, 0, 4, 5, 22
"c:\Users\ASUS\Desktop\Source\app\Http\Controllers\PageController.php", "PHP", 0, 299, 0, 0, 0, 0, 296, 77, 672
"c:\Users\ASUS\Desktop\Source\app\Http\Helpers.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 5, 37
"c:\Users\ASUS\Desktop\Source\app\Http\Kernel.php", "PHP", 0, 41, 0, 0, 0, 0, 21, 7, 69
"c:\Users\ASUS\Desktop\Source\app\Http\Middleware\Authenticate.php", "PHP", 0, 18, 0, 0, 0, 0, 3, 4, 25
"c:\Users\ASUS\Desktop\Source\app\Http\Middleware\EncryptCookies.php", "PHP", 0, 8, 0, 0, 0, 0, 6, 4, 18
"c:\Users\ASUS\Desktop\Source\app\Http\Middleware\LoggedIn.php", "PHP", 0, 18, 0, 0, 0, 0, 3, 4, 25
"c:\Users\ASUS\Desktop\Source\app\Http\Middleware\PreventRequestsDuringMaintenance.php", "PHP", 0, 8, 0, 0, 0, 0, 6, 4, 18
"c:\Users\ASUS\Desktop\Source\app\Http\Middleware\RedirectIfAuthenticated.php", "PHP", 0, 20, 0, 0, 0, 0, 5, 6, 31
"c:\Users\ASUS\Desktop\Source\app\Http\Middleware\TrimStrings.php", "PHP", 0, 11, 0, 0, 0, 0, 5, 4, 20
"c:\Users\ASUS\Desktop\Source\app\Http\Middleware\TrustHosts.php", "PHP", 0, 12, 0, 0, 0, 0, 5, 4, 21
"c:\Users\ASUS\Desktop\Source\app\Http\Middleware\TrustProxies.php", "PHP", 0, 14, 0, 0, 0, 0, 10, 5, 29
"c:\Users\ASUS\Desktop\Source\app\Http\Middleware\ValidateSignature.php", "PHP", 0, 8, 0, 0, 0, 0, 11, 4, 23
"c:\Users\ASUS\Desktop\Source\app\Http\Middleware\VerifyCsrfToken.php", "PHP", 0, 8, 0, 0, 0, 0, 6, 4, 18
"c:\Users\ASUS\Desktop\Source\app\Http\Requests\LoginRequest.php", "PHP", 0, 13, 0, 0, 0, 0, 5, 4, 22
"c:\Users\ASUS\Desktop\Source\app\Main\SideMenu.php", "PHP", 0, 746, 0, 0, 0, 0, 3, 3, 752
"c:\Users\ASUS\Desktop\Source\app\Main\SimpleMenu.php", "PHP", 0, 746, 0, 0, 0, 0, 3, 3, 752
"c:\Users\ASUS\Desktop\Source\app\Main\TopMenu.php", "PHP", 0, 732, 0, 0, 0, 0, 3, 3, 738
"c:\Users\ASUS\Desktop\Source\app\Models\User.php", "PHP", 0, 37, 0, 0, 0, 0, 26, 10, 73
"c:\Users\ASUS\Desktop\Source\app\Providers\AppServiceProvider.php", "PHP", 0, 12, 0, 0, 0, 0, 8, 5, 25
"c:\Users\ASUS\Desktop\Source\app\Providers\AuthServiceProvider.php", "PHP", 0, 11, 0, 0, 0, 0, 11, 5, 27
"c:\Users\ASUS\Desktop\Source\app\Providers\BroadcastServiceProvider.php", "PHP", 0, 12, 0, 0, 0, 0, 3, 5, 20
"c:\Users\ASUS\Desktop\Source\app\Providers\EventServiceProvider.php", "PHP", 0, 21, 0, 0, 0, 0, 12, 6, 39
"c:\Users\ASUS\Desktop\Source\app\Providers\RouteServiceProvider.php", "PHP", 0, 24, 0, 0, 0, 0, 10, 7, 41
"c:\Users\ASUS\Desktop\Source\app\Providers\ViewServiceProvider.php", "PHP", 0, 18, 0, 0, 0, 0, 11, 5, 34
"c:\Users\ASUS\Desktop\Source\app\View\Composers\ColorSchemeComposer.php", "PHP", 0, 13, 0, 0, 0, 0, 3, 4, 20
"c:\Users\ASUS\Desktop\Source\app\View\Composers\DarkModeComposer.php", "PHP", 0, 13, 0, 0, 0, 0, 3, 4, 20
"c:\Users\ASUS\Desktop\Source\app\View\Composers\FakerComposer.php", "PHP", 0, 253, 0, 0, 0, 0, 6, 29, 288
"c:\Users\ASUS\Desktop\Source\app\View\Composers\LoggedInUserComposer.php", "PHP", 0, 10, 0, 0, 0, 0, 3, 4, 17
"c:\Users\ASUS\Desktop\Source\app\View\Composers\MenuComposer.php", "PHP", 0, 115, 0, 0, 0, 0, 9, 17, 141
"c:\Users\ASUS\Desktop\Source\bootstrap\app.php", "PHP", 0, 17, 0, 0, 0, 0, 30, 9, 56
"c:\Users\ASUS\Desktop\Source\composer.json", "JSON", 72, 0, 0, 0, 0, 0, 0, 1, 73
"c:\Users\ASUS\Desktop\Source\composer.lock", "JSON", 8058, 0, 0, 0, 0, 0, 0, 1, 8059
"c:\Users\ASUS\Desktop\Source\config\app.php", "PHP", 0, 28, 0, 0, 0, 0, 131, 31, 190
"c:\Users\ASUS\Desktop\Source\config\auth.php", "PHP", 0, 28, 0, 0, 0, 0, 74, 14, 116
"c:\Users\ASUS\Desktop\Source\config\broadcasting.php", "PHP", 0, 35, 0, 0, 0, 0, 23, 13, 71
"c:\Users\ASUS\Desktop\Source\config\cache.php", "PHP", 0, 58, 0, 0, 0, 0, 34, 19, 111
"c:\Users\ASUS\Desktop\Source\config\cors.php", "PHP", 0, 3, 0, 0, 0, 0, 29, 3, 35
"c:\Users\ASUS\Desktop\Source\config\database.php", "PHP", 0, 83, 0, 0, 0, 0, 47, 22, 152
"c:\Users\ASUS\Desktop\Source\config\filesystems.php", "PHP", 0, 32, 0, 0, 0, 0, 32, 13, 77
"c:\Users\ASUS\Desktop\Source\config\hashing.php", "PHP", 0, 12, 0, 0, 0, 0, 32, 9, 53
"c:\Users\ASUS\Desktop\Source\config\logging.php", "PHP", 0, 79, 0, 0, 0, 0, 34, 19, 132
"c:\Users\ASUS\Desktop\Source\config\mail.php", "PHP", 0, 53, 0, 0, 0, 0, 53, 19, 125
"c:\Users\ASUS\Desktop\Source\config\queue.php", "PHP", 0, 51, 0, 0, 0, 0, 42, 17, 110
"c:\Users\ASUS\Desktop\Source\config\sanctum.php", "PHP", 0, 15, 0, 0, 0, 0, 41, 12, 68
"c:\Users\ASUS\Desktop\Source\config\services.php", "PHP", 0, 17, 0, 0, 0, 0, 11, 7, 35
"c:\Users\ASUS\Desktop\Source\config\session.php", "PHP", 0, 22, 0, 0, 0, 0, 147, 33, 202
"c:\Users\ASUS\Desktop\Source\config\view.php", "PHP", 0, 10, 0, 0, 0, 0, 20, 7, 37
"c:\Users\ASUS\Desktop\Source\database\factories\UserFactory.php", "PHP", 0, 25, 0, 0, 0, 0, 11, 5, 41
"c:\Users\ASUS\Desktop\Source\database\migrations\2014_10_12_000000_create_users_table.php", "PHP", 0, 30, 0, 0, 0, 0, 6, 4, 40
"c:\Users\ASUS\Desktop\Source\database\migrations\2014_10_12_100000_create_password_reset_tokens_table.php", "PHP", 0, 19, 0, 0, 0, 0, 6, 4, 29
"c:\Users\ASUS\Desktop\Source\database\migrations\2019_08_19_000000_create_failed_jobs_table.php", "PHP", 0, 23, 0, 0, 0, 0, 6, 4, 33
"c:\Users\ASUS\Desktop\Source\database\migrations\2019_12_14_000001_create_personal_access_tokens_table.php", "PHP", 0, 24, 0, 0, 0, 0, 6, 4, 34
"c:\Users\ASUS\Desktop\Source\database\seeders\DatabaseSeeder.php", "PHP", 0, 10, 0, 0, 0, 0, 3, 4, 17
"c:\Users\ASUS\Desktop\Source\database\seeders\UserSeeder.php", "PHP", 0, 65, 0, 0, 0, 0, 4, 4, 73
"c:\Users\ASUS\Desktop\Source\package.json", "JSON", 52, 0, 0, 0, 0, 0, 0, 1, 53
"c:\Users\ASUS\Desktop\Source\phpunit.xml", "XML", 0, 0, 0, 0, 29, 0, 2, 1, 32
"c:\Users\ASUS\Desktop\Source\postcss.config.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\ASUS\Desktop\Source\public\index.php", "PHP", 0, 14, 0, 0, 0, 0, 30, 12, 56
"c:\Users\ASUS\Desktop\Source\resources\css\_roboto.css", "CSS", 0, 0, 0, 0, 0, 888, 84, 1, 973
"c:\Users\ASUS\Desktop\Source\resources\css\_tailwind.css", "CSS", 0, 0, 0, 0, 0, 3, 0, 1, 4
"c:\Users\ASUS\Desktop\Source\resources\css\app.css", "CSS", 0, 0, 0, 0, 0, 36, 40, 4, 80
"c:\Users\ASUS\Desktop\Source\resources\css\components\_box.css", "CSS", 0, 0, 0, 0, 0, 15, 0, 2, 17
"c:\Users\ASUS\Desktop\Source\resources\css\components\_ckeditor.css", "CSS", 0, 0, 0, 0, 0, 283, 0, 7, 290
"c:\Users\ASUS\Desktop\Source\resources\css\components\_full-calendar.css", "CSS", 0, 0, 0, 0, 0, 217, 0, 2, 219
"c:\Users\ASUS\Desktop\Source\resources\css\components\_global.css", "CSS", 0, 0, 0, 0, 0, 37, 0, 1, 38
"c:\Users\ASUS\Desktop\Source\resources\css\components\_image-fit.css", "CSS", 0, 0, 0, 0, 0, 12, 0, 1, 13
"c:\Users\ASUS\Desktop\Source\resources\css\components\_intro.css", "CSS", 0, 0, 0, 0, 0, 52, 0, 2, 54
"c:\Users\ASUS\Desktop\Source\resources\css\components\_litepicker.css", "CSS", 0, 0, 0, 0, 0, 281, 0, 2, 283
"c:\Users\ASUS\Desktop\Source\resources\css\components\_mobile-menu.css", "CSS", 0, 0, 0, 0, 0, 84, 5, 2, 91
"c:\Users\ASUS\Desktop\Source\resources\css\components\_scrollbar-hidden.css", "CSS", 0, 0, 0, 0, 0, 7, 0, 1, 8
"c:\Users\ASUS\Desktop\Source\resources\css\components\_side-nav.css", "CSS", 0, 0, 0, 0, 0, 314, 6, 3, 323
"c:\Users\ASUS\Desktop\Source\resources\css\components\_tabulator.css", "CSS", 0, 0, 0, 0, 0, 299, 0, 2, 301
"c:\Users\ASUS\Desktop\Source\resources\css\components\_tailwind-merge.css", "CSS", 0, 0, 0, 0, 0, 3, 0, 1, 4
"c:\Users\ASUS\Desktop\Source\resources\css\components\_tiny-slider.css", "CSS", 0, 0, 0, 0, 0, 109, 0, 2, 111
"c:\Users\ASUS\Desktop\Source\resources\css\components\_tippy.css", "CSS", 0, 0, 0, 0, 0, 51, 0, 2, 53
"c:\Users\ASUS\Desktop\Source\resources\css\components\_toastify.css", "CSS", 0, 0, 0, 0, 0, 29, 0, 1, 30
"c:\Users\ASUS\Desktop\Source\resources\css\components\_tom-select.css", "CSS", 0, 0, 0, 0, 0, 172, 0, 2, 174
"c:\Users\ASUS\Desktop\Source\resources\css\components\_top-nav.css", "CSS", 0, 0, 0, 0, 0, 329, 6, 3, 338
"c:\Users\ASUS\Desktop\Source\resources\css\components\_typing-dots.css", "CSS", 0, 0, 0, 0, 0, 21, 0, 2, 23
"c:\Users\ASUS\Desktop\Source\resources\css\components\_zoom-in.css", "CSS", 0, 0, 0, 0, 0, 14, 0, 1, 15
"c:\Users\ASUS\Desktop\Source\resources\css\components\_zoom-vanilla.css", "CSS", 0, 0, 0, 0, 0, 8, 0, 2, 10
"c:\Users\ASUS\Desktop\Source\resources\images\error-illustration.svg", "XML", 0, 0, 0, 0, 72, 0, 0, 1, 73
"c:\Users\ASUS\Desktop\Source\resources\images\illustration.svg", "XML", 0, 0, 0, 0, 121, 0, 0, 1, 122
"c:\Users\ASUS\Desktop\Source\resources\images\logo.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 1, 10
"c:\Users\ASUS\Desktop\Source\resources\images\phone-illustration.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 1, 12
"c:\Users\ASUS\Desktop\Source\resources\images\woman-illustration.svg", "XML", 0, 0, 0, 0, 32, 0, 0, 1, 33
"c:\Users\ASUS\Desktop\Source\resources\js\app.js", "JavaScript", 0, 0, 0, 5, 0, 0, 1, 1, 7
"c:\Users\ASUS\Desktop\Source\resources\js\bootstrap.js", "JavaScript", 0, 0, 0, 11, 0, 0, 23, 8, 42
"c:\Users\ASUS\Desktop\Source\resources\js\colors.js", "JavaScript", 0, 0, 0, 20, 0, 0, 0, 5, 25
"c:\Users\ASUS\Desktop\Source\resources\js\components\balloon-block-editor\index.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 2, 11
"c:\Users\ASUS\Desktop\Source\resources\js\components\balloon-editor\index.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 2, 11
"c:\Users\ASUS\Desktop\Source\resources\js\components\calendar\draggable\index.js", "JavaScript", 0, 0, 0, 16, 0, 0, 0, 2, 18
"c:\Users\ASUS\Desktop\Source\resources\js\components\calendar\index.js", "JavaScript", 0, 0, 0, 62, 0, 0, 0, 4, 66
"c:\Users\ASUS\Desktop\Source\resources\js\components\classic-editor\index.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 2, 11
"c:\Users\ASUS\Desktop\Source\resources\js\components\dark-mode-switcher\index.js", "JavaScript", 0, 0, 0, 14, 0, 0, 1, 3, 18
"c:\Users\ASUS\Desktop\Source\resources\js\components\document-editor\index.js", "JavaScript", 0, 0, 0, 16, 0, 0, 0, 2, 18
"c:\Users\ASUS\Desktop\Source\resources\js\components\donut-chart\index.js", "JavaScript", 0, 0, 0, 42, 0, 0, 1, 2, 45
"c:\Users\ASUS\Desktop\Source\resources\js\components\dropzone\index.js", "JavaScript", 0, 0, 0, 33, 0, 0, 1, 6, 40
"c:\Users\ASUS\Desktop\Source\resources\js\components\highlight\index.js", "JavaScript", 0, 0, 0, 21, 0, 0, 5, 7, 33
"c:\Users\ASUS\Desktop\Source\resources\js\components\horizontal-bar-chart\index.js", "JavaScript", 0, 0, 0, 86, 0, 0, 1, 2, 89
"c:\Users\ASUS\Desktop\Source\resources\js\components\inline-editor\index.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 2, 11
"c:\Users\ASUS\Desktop\Source\resources\js\components\leaflet-map-loader\index.js", "JavaScript", 0, 0, 0, 89, 0, 0, 0, 10, 99
"c:\Users\ASUS\Desktop\Source\resources\js\components\line-chart\index.js", "JavaScript", 0, 0, 0, 96, 0, 0, 1, 2, 99
